step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,predicted_lane,lane_false_positive,lane_recall,lane_precision,lane_f1,lane_iou,lane_to_road_rate,lane_tp_intensity_mean,lane_tp_intensity_median,lane_to_road_intensity_mean,lane_to_road_intensity_median,road_to_lane_intensity_mean,road_to_lane_intensity_median,lane_tp_range_mean,lane_tp_range_median,lane_to_road_range_mean,lane_to_road_range_median
425,013,20,16226,364,162,180,22,99,5,266,104,0.44505494505494503,0.6090225563909775,0.5142857142857142,0.34615384615384615,0.4945054945054945,50.83333206176758,50.0,35.161109924316406,36.0,41.91414260864258,36.0,26.31219482421875,26.6423978805542,22.53431510925293,20.372081756591797
426,116,63,16369,515,195,320,0,111,1,307,112,0.3786407766990291,0.6351791530944625,0.4744525547445255,0.31100478468899523,0.6213592233009708,50.350852966308594,52.0,24.295312881469727,28.0,31.15165138244629,31.0,14.182509422302246,9.716797828674316,17.000919342041016,15.08131742477417
427,106,26,16377,83,75,8,0,46,6,127,52,0.9036144578313253,0.5905511811023622,0.7142857142857143,0.5555555555555556,0.0963855421686747,46.41999816894531,48.0,41.75,40.5,42.826087951660156,35.5,19.6376895904541,17.11420249938965,22.89562225341797,22.438215255737305
428,106,38,16383,175,148,27,0,25,0,173,25,0.8457142857142858,0.8554913294797688,0.8505747126436781,0.74,0.15428571428571428,45.7528190612793,39.75,35.85185241699219,38.0,30.44333267211914,29.0,11.719937324523926,11.319916248321533,16.907133102416992,18.770296096801758
429,037,20,16381,0,0,0,0,0,3,3,3,,0.0,0.0,0.0,,,,,,,,,,,
430,037,13,16382,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
431,013,20,16252,225,130,47,48,68,11,209,79,0.5777777777777777,0.6220095693779905,0.5990783410138248,0.4276315789473684,0.2088888888888889,48.16538619995117,48.0,29.212766647338867,35.0,41.52941131591797,40.0,32.49855041503906,31.456954956054688,30.309316635131836,25.619895935058594
432,013,65,16195,437,250,168,19,134,22,406,156,0.5720823798627003,0.6157635467980296,0.5931198102016607,0.42158516020236086,0.38443935926773454,43.917999267578125,43.0,32.17757797241211,30.0,38.434078216552734,34.75,19.367996215820312,15.719740867614746,18.355928421020508,18.51425552368164
433,054,16,16384,0,0,0,0,0,5,5,5,,0.0,0.0,0.0,,,,,,,,,,,
434,054,61,16379,158,74,84,0,23,126,223,149,0.46835443037974683,0.33183856502242154,0.3884514435695538,0.24104234527687296,0.5316455696202531,39.702701568603516,40.0,24.244047164916992,24.0,36.08695602416992,39.0,34.17452621459961,33.75143051147461,30.1382999420166,25.518184661865234
435,116,42,16375,46,46,0,0,22,0,68,22,1.0,0.6764705882352942,0.8070175438596491,0.6764705882352942,0.0,47.75,41.0,,,45.431819915771484,31.0,13.284685134887695,13.284192562103271,,
436,054,45,16375,539,157,382,0,95,60,312,155,0.2912801484230056,0.5032051282051282,0.3689776733254994,0.22622478386167147,0.7087198515769945,42.84437561035156,37.0,28.975130081176758,29.0,29.676490783691406,29.5,14.873722076416016,11.73827838897705,15.326780319213867,14.561239242553711
437,106,25,16316,224,172,52,0,29,7,208,36,0.7678571428571429,0.8269230769230769,0.7962962962962963,0.6615384615384615,0.23214285714285715,38.13846969604492,38.0,29.028846740722656,28.0,32.620689392089844,33.0,11.895419120788574,10.52048110961914,10.243025779724121,9.7525634765625
438,054,38,16374,0,0,0,0,178,188,366,366,,0.0,0.0,0.0,,,,,,34.45786666870117,35.0,,,,
439,124,56,16348,103,103,0,0,63,0,166,63,1.0,0.6204819277108434,0.7657992565055762,0.6204819277108434,0.0,65.4417495727539,76.0,,,31.928571701049805,31.0,13.885401725769043,13.834501266479492,,
440,038,45,16379,0,0,0,0,1,7,8,8,,0.0,0.0,0.0,,,,,,32.0,32.0,,,,
441,106,12,16259,124,95,29,0,14,0,109,14,0.7661290322580645,0.8715596330275229,0.8154506437768241,0.6884057971014492,0.23387096774193547,37.36491394042969,40.0,26.669538497924805,27.0,35.57143020629883,30.25,10.603878021240234,9.210075378417969,9.196128845214844,9.172341346740723
442,116,25,16332,197,84,109,4,125,127,336,252,0.4263959390862944,0.25,0.3151969981238274,0.1870824053452116,0.5532994923857868,24.095237731933594,16.0,7.087155818939209,6.0,19.3799991607666,15.0,45.94304656982422,42.24027442932129,37.27531433105469,34.209171295166016
443,123,14,16367,573,202,371,0,201,17,420,218,0.3525305410122164,0.48095238095238096,0.4068479355488419,0.2553729456384324,0.6474694589877836,48.94059371948242,46.0,27.216981887817383,30.0,38.18656539916992,35.0,21.162235260009766,20.78902530670166,20.628427505493164,18.286802291870117
444,054,68,16384,117,82,35,0,42,146,270,188,0.7008547008547008,0.3037037037037037,0.42377260981912146,0.26885245901639343,0.29914529914529914,36.73170852661133,38.5,9.428571701049805,8.0,30.66666603088379,31.5,36.87411880493164,33.85318183898926,48.238128662109375,50.22789001464844
445,054,45,16382,188,82,96,10,51,51,184,102,0.43617021276595747,0.44565217391304346,0.44086021505376344,0.2827586206896552,0.5106382978723404,37.85365676879883,37.0,22.08333396911621,22.5,36.47058868408203,38.0,31.535730361938477,31.950429916381836,27.47145652770996,24.540146827697754
446,037,55,16375,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
447,054,54,16381,83,64,19,0,27,57,148,84,0.7710843373493976,0.43243243243243246,0.5541125541125541,0.38323353293413176,0.2289156626506024,36.578125,37.0,14.894737243652344,16.0,38.37036895751953,41.0,36.82701110839844,35.448204040527344,41.79285430908203,42.246986389160156
448,038,30,16381,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,5.0,5.0,,,,
449,124,49,16352,71,65,6,0,163,0,228,163,0.9154929577464789,0.2850877192982456,0.43478260869565216,0.2777777777777778,0.08450704225352113,59.43077087402344,62.0,22.0,26.0,37.73006057739258,38.0,28.54529571533203,24.352455139160156,32.834205627441406,31.561845779418945
450,037,19,16384,0,0,0,0,0,8,8,8,,0.0,0.0,0.0,,,,,,,,,,,
451,124,75,16383,82,82,0,0,119,0,201,119,1.0,0.4079601990049751,0.5795053003533569,0.4079601990049751,0.0,57.530487060546875,58.0,,,37.474788665771484,37.0,23.075305938720703,20.600441932678223,,
452,124,26,16367,52,52,0,0,57,0,109,57,1.0,0.47706422018348627,0.6459627329192547,0.47706422018348627,0.0,58.08654022216797,60.0,,,42.29824447631836,34.0,17.339160919189453,17.264747619628906,,
453,116,0,16347,159,69,90,0,59,72,200,131,0.4339622641509434,0.345,0.38440111420612816,0.23793103448275862,0.5660377358490566,23.04347801208496,21.0,4.855555534362793,4.0,24.898305892944336,25.0,45.61076736450195,42.025211334228516,42.92535400390625,40.644758224487305
454,054,30,16373,132,36,96,0,170,98,304,268,0.2727272727272727,0.11842105263157894,0.1651376146788991,0.09,0.7272727272727273,26.11111068725586,24.0,7.75,8.0,10.84117603302002,10.0,30.38185691833496,26.723092079162598,35.75356674194336,32.703922271728516
455,106,29,16347,90,75,15,0,26,0,101,26,0.8333333333333334,0.7425742574257426,0.7853403141361257,0.646551724137931,0.16666666666666666,45.900001525878906,48.0,29.766666412353516,29.0,30.384614944458008,30.0,13.349508285522461,13.24323844909668,11.9888916015625,11.904972076416016
456,013,25,16355,181,110,27,44,121,7,238,128,0.6077348066298343,0.46218487394957986,0.5250596658711217,0.3559870550161812,0.14917127071823205,48.400001525878906,49.0,22.740739822387695,25.0,38.84297561645508,38.0,35.01579666137695,34.398704528808594,31.411697387695312,29.262998580932617
457,013,8,16377,254,62,188,4,70,122,254,192,0.2440944881889764,0.2440944881889764,0.2440944881889764,0.13901345291479822,0.7401574803149606,47.74059295654297,42.75,30.7078914642334,30.0,35.82381057739258,32.0,12.119077682495117,12.473917961120605,11.05480670928955,10.354816913604736
458,034,36,16378,0,0,0,0,15,0,15,15,,0.0,0.0,0.0,,,,,,44.33333206176758,45.0,,,,
459,123,20,16384,646,299,347,0,153,0,452,153,0.4628482972136223,0.661504424778761,0.5446265938069217,0.3742177722152691,0.5371517027863777,49.43409729003906,49.5,28.952688217163086,29.0,37.03420639038086,33.0,10.929503440856934,9.379663467407227,13.698417663574219,13.831335067749023
460,013,78,16112,293,140,135,18,136,1,277,137,0.4778156996587031,0.5054151624548736,0.49122807017543857,0.32558139534883723,0.46075085324232085,54.086429595947266,49.16666793823242,30.188888549804688,30.5,36.11593246459961,33.45000076293945,12.03482437133789,10.399787902832031,12.544665336608887,12.124994277954102
461,054,46,16379,23,23,0,0,119,195,337,314,1.0,0.06824925816023739,0.12777777777777777,0.06824925816023739,0.0,46.71739196777344,44.0,,,33.32352828979492,33.0,23.17438507080078,24.141708374023438,,
462,013,9,16328,169,126,22,21,121,7,254,128,0.7455621301775148,0.49606299212598426,0.5957446808510638,0.42424242424242425,0.1301775147928994,48.66666793823242,50.0,26.045454025268555,28.5,39.65289306640625,38.0,32.93550109863281,31.656763076782227,35.286190032958984,33.01414108276367
463,013,32,16245,432,129,296,7,100,119,348,219,0.2986111111111111,0.3706896551724138,0.33076923076923076,0.19815668202764977,0.6851851851851852,46.327518463134766,43.5,32.33783721923828,30.0,39.310001373291016,34.25,15.366676330566406,13.731801986694336,14.18117904663086,12.55607271194458
464,116,66,16354,472,206,266,0,118,0,324,118,0.4364406779661017,0.6358024691358025,0.5175879396984925,0.34915254237288135,0.5635593220338984,40.55016326904297,36.5,21.33458709716797,24.0,33.06709289550781,32.0,20.620098114013672,19.69908618927002,20.155136108398438,18.89995002746582
465,013,78,16112,293,144,143,6,136,0,280,136,0.49146757679180886,0.5142857142857142,0.5026178010471204,0.3356643356643357,0.4880546075085324,53.69340133666992,49.0,30.134614944458008,30.0,36.568138122558594,33.45000076293945,12.090394973754883,11.661128520965576,12.398575782775879,12.036076545715332
466,116,52,16366,317,132,185,0,48,0,180,48,0.416403785488959,0.7333333333333333,0.5311871227364185,0.36164383561643837,0.583596214511041,49.01957321166992,52.5,28.313962936401367,29.0,36.7256965637207,32.0,11.51027774810791,9.595054149627686,14.487710952758789,14.212312698364258
467,123,3,16365,112,82,30,0,71,0,153,71,0.7321428571428571,0.5359477124183006,0.6188679245283019,0.44808743169398907,0.26785714285714285,62.590450286865234,61.0,31.105554580688477,31.0,34.83098602294922,30.5,12.372058868408203,12.509942054748535,11.144533157348633,10.205074310302734
468,123,54,16357,356,103,253,0,95,18,216,113,0.2893258426966292,0.47685185185185186,0.36013986013986016,0.21961620469083157,0.7106741573033708,42.16504669189453,36.0,28.201581954956055,30.0,43.30526351928711,40.0,25.17294692993164,25.39762306213379,18.64031982421875,16.710901260375977
469,054,43,16378,429,89,328,12,44,82,215,126,0.20745920745920746,0.413953488372093,0.27639751552795033,0.16036036036036036,0.7645687645687645,37.71910095214844,36.0,28.03506088256836,30.0,36.068180084228516,36.0,21.827198028564453,19.783306121826172,18.042226791381836,16.782296180725098
470,124,67,16374,58,58,0,0,74,0,132,74,1.0,0.4393939393939394,0.6105263157894737,0.4393939393939394,0.0,61.25862121582031,67.25,,,36.56756591796875,35.0,16.630949020385742,15.179060935974121,,
471,123,1,16365,302,75,227,0,62,0,137,62,0.24834437086092714,0.5474452554744526,0.3416856492027335,0.20604395604395603,0.7516556291390728,60.44889450073242,66.0,28.93612289428711,29.0,37.225807189941406,33.0,14.862896919250488,15.039517402648926,13.958124160766602,13.911965370178223
472,037,3,16380,0,0,0,0,0,3,3,3,,0.0,0.0,0.0,,,,,,,,,,,
473,037,43,16376,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
474,034,69,16372,0,0,0,0,5,0,5,5,,0.0,0.0,0.0,,,,,,47.599998474121094,46.0,,,,
475,037,60,16384,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
476,123,28,16364,252,126,124,2,173,7,306,180,0.5,0.4117647058823529,0.45161290322580644,0.2916666666666667,0.49206349206349204,33.43650817871094,30.5,16.50806427001953,16.5,28.612716674804688,30.0,30.649301528930664,28.434499740600586,33.42107391357422,30.20474147796631
477,106,0,16357,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
478,038,65,15924,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
479,034,67,16384,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,,,,,,53.0,53.0,,,,
480,123,21,16350,402,124,278,0,115,2,241,117,0.30845771144278605,0.5145228215767634,0.3856920684292379,0.23892100192678228,0.6915422885572139,37.16935348510742,32.5,22.591726303100586,26.0,36.008697509765625,33.0,25.557374954223633,22.857951164245605,28.613447189331055,24.906652450561523
481,116,31,16348,297,148,143,6,112,105,365,217,0.4983164983164983,0.4054794520547945,0.4471299093655589,0.28793774319066145,0.48148148148148145,28.12162208557129,24.0,11.314684867858887,11.0,20.276784896850586,19.5,39.328712463378906,36.56682205200195,30.49639129638672,28.45018768310547
482,124,61,16369,381,177,204,0,60,3,240,63,0.4645669291338583,0.7375,0.5700483091787439,0.39864864864864863,0.5354330708661418,37.06779479980469,33.0,26.080883026123047,32.0,37.766666412353516,32.5,28.33121681213379,26.969440460205078,25.16606903076172,20.973093032836914
483,037,32,16378,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
484,038,30,16369,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
485,038,51,16384,0,0,0,0,5,30,35,35,,0.0,0.0,0.0,,,,,,36.400001525878906,36.0,,,,
486,038,10,16384,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
487,038,37,15873,0,0,0,0,2,0,2,2,,0.0,0.0,0.0,,,,,,45.5,45.5,,,,
488,034,24,16378,0,0,0,0,2,0,2,2,,0.0,0.0,0.0,,,,,,46.0,46.0,,,,
489,123,79,16346,42,19,4,19,72,29,120,101,0.4523809523809524,0.15833333333333333,0.2345679012345679,0.13286713286713286,0.09523809523809523,60.3684196472168,53.0,30.75,31.0,41.38194274902344,38.0,20.31096839904785,20.189937591552734,14.046709060668945,14.077625751495361
490,034,55,16384,0,0,0,0,7,0,7,7,,0.0,0.0,0.0,,,,,,45.92856979370117,44.0,,,,
491,037,58,16384,0,0,0,0,9,1,10,10,,0.0,0.0,0.0,,,,,,39.11111068725586,41.0,,,,
492,013,61,16185,378,138,219,21,46,7,191,53,0.36507936507936506,0.7225130890052356,0.4850615114235501,0.32018561484918795,0.5793650793650794,48.9420280456543,44.0,31.202817916870117,29.5,35.239131927490234,31.0,11.774815559387207,11.862992763519287,11.331256866455078,10.805788040161133
493,124,44,16365,91,91,0,0,214,1,306,215,1.0,0.2973856209150327,0.45843828715365237,0.2973856209150327,0.0,60.598899841308594,62.0,,,38.532711029052734,35.0,22.227190017700195,21.9160213470459,,
494,116,3,16382,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
495,054,31,16376,0,0,0,0,36,242,278,278,,0.0,0.0,0.0,,,,,,31.625,31.0,,,,
496,123,75,16351,220,85,135,0,110,0,195,110,0.38636363636363635,0.4358974358974359,0.40963855421686746,0.25757575757575757,0.6136363636363636,60.273529052734375,67.0,29.127161026000977,29.0,41.977272033691406,31.0,14.614728927612305,14.587944984436035,13.479826927185059,13.578295707702637
497,116,47,16367,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
498,124,8,16371,73,45,26,2,72,2,119,74,0.6164383561643836,0.37815126050420167,0.46875,0.30612244897959184,0.3561643835616438,31.577777862548828,26.0,6.653846263885498,7.5,20.06944465637207,19.5,42.81929397583008,39.34199142456055,49.52000045776367,48.02744674682617
499,116,61,16346,323,183,137,3,178,11,372,189,0.56656346749226,0.49193548387096775,0.5266187050359712,0.357421875,0.4241486068111455,24.770492553710938,20.0,9.284671783447266,10.0,18.508426666259766,13.0,42.52071762084961,36.16035079956055,37.73314666748047,31.06145668029785
500,013,32,16247,486,179,283,24,117,41,337,158,0.3683127572016461,0.5311572700296736,0.4349939246658566,0.2779503105590062,0.5823045267489712,48.66154098510742,40.0,30.076269149780273,29.5,38.21652603149414,34.0,11.392975807189941,9.818117141723633,11.694525718688965,11.032976150512695
501,116,22,16344,255,122,120,13,80,78,280,158,0.47843137254901963,0.4357142857142857,0.45607476635514016,0.29539951573849876,0.47058823529411764,23.52458953857422,19.0,6.866666793823242,6.5,18.4375,13.0,39.520938873291016,38.64391326904297,37.40607452392578,34.68760681152344
502,013,61,16362,53,32,14,7,32,8,72,40,0.6037735849056604,0.4444444444444444,0.512,0.34408602150537637,0.2641509433962264,46.1875,49.5,10.428571701049805,14.0,34.9375,31.0,38.713592529296875,35.26876449584961,56.07857131958008,56.98794937133789
503,013,59,16167,364,137,214,13,33,21,191,54,0.37637362637362637,0.7172774869109948,0.4936936936936937,0.3277511961722488,0.5879120879120879,44.1751823425293,42.0,31.769859313964844,30.0,35.93939208984375,30.0,12.378277778625488,13.010266304016113,11.911248207092285,11.35505485534668
504,106,11,16262,164,86,78,0,23,0,109,23,0.524390243902439,0.7889908256880734,0.63003663003663,0.45989304812834225,0.47560975609756095,39.78779220581055,37.0,28.848291397094727,29.75,32.18840408325195,32.0,12.023425102233887,10.469667911529541,9.345003128051758,9.11737585067749
505,034,72,16384,0,0,0,0,5,0,5,5,,0.0,0.0,0.0,,,,,,47.79999923706055,45.0,,,,
506,116,20,16322,275,109,166,0,73,0,182,73,0.39636363636363636,0.5989010989010989,0.47702407002188185,0.3132183908045977,0.6036363636363636,43.750762939453125,40.0,27.816265106201172,29.0,34.5684928894043,34.0,15.181096076965332,12.64385986328125,18.203153610229492,17.507718086242676
507,037,42,16383,0,0,0,0,9,5,14,14,,0.0,0.0,0.0,,,,,,38.22222137451172,46.0,,,,
508,037,17,16383,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
509,013,73,16371,65,37,19,9,44,6,87,50,0.5692307692307692,0.42528735632183906,0.4868421052631579,0.3217391304347826,0.2923076923076923,40.64864730834961,42.0,14.736842155456543,14.0,28.363636016845703,29.5,36.681617736816406,35.56099319458008,51.38059997558594,53.334075927734375
510,013,72,16380,141,23,64,54,11,9,43,20,0.16312056737588654,0.5348837209302325,0.25,0.14285714285714285,0.45390070921985815,43.130435943603516,43.0,31.515625,33.5,41.181819915771484,30.0,31.582395553588867,31.54149627685547,34.67720413208008,28.458895683288574
511,037,74,16369,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
512,013,35,16368,63,33,16,14,30,9,72,39,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.3235294117647059,0.25396825396825395,48.6363639831543,51.0,15.6875,16.5,36.766666412353516,34.0,38.94037628173828,37.28519058227539,47.86425018310547,46.85987854003906
513,106,37,16370,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
514,037,46,16384,0,0,0,0,4,118,122,122,,0.0,0.0,0.0,,,,,,43.25,42.75,,,,
515,106,47,16378,48,48,0,0,23,0,71,23,1.0,0.676056338028169,0.8067226890756303,0.676056338028169,0.0,47.03125,48.0,,,33.91304397583008,34.0,16.37751579284668,16.06587028503418,,
516,037,29,16381,0,0,0,0,1,22,23,23,,0.0,0.0,0.0,,,,,,4.0,4.0,,,,
517,034,52,16382,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
518,013,1,16288,427,109,312,6,86,4,199,90,0.25526932084309134,0.5477386934673367,0.34824281150159747,0.21083172147001933,0.7306791569086651,47.29281234741211,43.0,31.065757751464844,30.0,40.64728927612305,34.0,14.15449047088623,12.966437339782715,12.55831527709961,11.435211181640625
519,037,39,16383,0,0,0,0,8,20,28,28,,0.0,0.0,0.0,,,,,,2.0,0.0,,,,
520,013,52,16180,253,104,149,0,93,31,228,124,0.41106719367588934,0.45614035087719296,0.43243243243243246,0.27586206896551724,0.5889328063241107,45.481571197509766,42.0,31.06879234313965,30.0,36.702510833740234,32.0,13.792229652404785,13.870422840118408,12.503190040588379,11.198212623596191
521,013,45,16276,293,125,167,1,130,29,284,159,0.42662116040955633,0.44014084507042256,0.43327556325823224,0.27654867256637167,0.5699658703071673,46.37200164794922,44.0,32.700599670410156,33.0,39.09359359741211,34.0,13.407240867614746,12.734366416931152,14.295939445495605,11.480086326599121
