step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,lane_recall,lane_to_road_rate,lane_tp_intensity_mean,lane_to_road_intensity_mean,lane_tp_range_mean,lane_to_road_range_mean
1951,116,24,16383,119,42,77,0,45,80,0.35294117647058826,0.6470588235294118,42.66666793823242,16.922077178955078,24.12406349182129,26.888931274414062
1952,123,48,16376,193,183,10,0,282,80,0.9481865284974094,0.05181347150259067,60.00819778442383,29.75,12.307218551635742,12.647826194763184
1953,034,63,16370,0,0,0,0,3,0,,,,,,
1954,013,31,16279,598,239,312,47,184,45,0.3996655518394649,0.5217391304347826,45.148536682128906,29.1575870513916,10.990606307983398,10.59349536895752
1955,034,14,16378,0,0,0,0,0,1,,,,,,
1956,116,10,16354,17,13,4,0,20,3,0.7647058823529411,0.23529411764705882,46.230770111083984,33.5,23.504314422607422,25.898548126220703
1957,038,21,16360,0,0,0,0,0,1,,,,,,
1958,037,37,16384,0,0,0,0,0,0,,,,,,
1959,037,33,16384,0,0,0,0,0,0,,,,,,
1960,037,3,16382,0,0,0,0,0,0,,,,,,
1961,106,20,16375,40,30,5,5,61,27,0.75,0.125,47.766666412353516,3.0,46.85447311401367,54.53608322143555
1962,038,39,16363,0,0,0,0,0,0,,,,,,
1963,038,53,16181,0,0,0,0,0,0,,,,,,
1964,013,46,16382,276,105,171,0,118,14,0.3804347826086957,0.6195652173913043,51.94015884399414,34.89278793334961,14.663609504699707,15.938973426818848
1965,106,0,16335,162,111,51,0,23,0,0.6851851851851852,0.3148148148148148,38.75675582885742,30.77450942993164,12.161615371704102,12.164472579956055
1966,034,42,16384,0,0,0,0,83,0,,,,,,
1967,116,7,16170,246,87,156,3,38,3,0.35365853658536583,0.6341463414634146,31.379310607910156,13.59615421295166,29.360828399658203,29.776241302490234
1968,037,42,16377,0,0,0,0,0,0,,,,,,
1969,013,22,16376,271,90,171,10,57,5,0.33210332103321033,0.6309963099630996,50.99444580078125,31.6881103515625,12.701749801635742,12.663959503173828
1970,034,35,16369,0,0,0,0,3,0,,,,,,
1971,038,6,16358,0,0,0,0,0,1,,,,,,
1972,124,79,16360,35,20,15,0,40,25,0.5714285714285714,0.42857142857142855,61.95000076293945,7.800000190734863,39.54587936401367,45.076541900634766
1973,038,53,16365,0,0,0,0,0,0,,,,,,
1974,123,9,16366,46,32,2,12,87,0,0.6956521739130435,0.043478260869565216,56.0625,41.0,25.805057525634766,22.16192626953125
1975,013,9,16367,62,49,11,2,60,8,0.7903225806451613,0.1774193548387097,47.163265228271484,13.272727012634277,40.88190460205078,50.11069107055664
1976,038,27,16379,0,0,0,0,0,0,,,,,,
1977,124,20,16372,7,0,7,0,0,0,0.0,1.0,,32.14285659790039,,21.54269790649414
1978,106,33,16377,50,33,13,4,58,29,0.66,0.26,44.06060791015625,3.615384578704834,46.827369689941406,56.15314483642578
1979,037,61,16357,0,0,0,0,0,0,,,,,,
1980,124,66,16381,52,50,2,0,91,1,0.9615384615384616,0.038461538461538464,49.65999984741211,20.5,40.565704345703125,35.903099060058594
1981,054,64,16383,22,22,0,0,132,371,1.0,0.0,58.772727966308594,,18.928224563598633,
1982,123,17,16358,150,74,71,5,108,44,0.49333333333333335,0.47333333333333333,33.14864730834961,8.690140724182129,38.169456481933594,40.46359634399414
1983,038,79,16284,0,0,0,0,0,13,,,,,,
1984,034,54,16378,0,0,0,0,1,18,,,,,,
1985,034,69,16365,0,0,0,0,13,0,,,,,,
1986,037,59,16380,0,0,0,0,0,0,,,,,,
1987,124,1,16368,41,41,0,0,85,0,1.0,0.0,61.25609588623047,,15.63231372833252,
1988,013,1,16348,48,32,13,3,30,21,0.6666666666666666,0.2708333333333333,37.125,9.076923370361328,47.189483642578125,62.69856262207031
1989,034,32,16384,0,0,0,0,14,1,,,,,,
1990,124,58,16342,88,87,1,0,168,0,0.9886363636363636,0.011363636363636364,61.057472229003906,16.0,24.21363067626953,41.72866439819336
1991,054,64,16378,85,51,34,0,48,110,0.6,0.4,33.82352828979492,6.823529243469238,40.29469299316406,57.10549545288086
1992,037,71,16368,0,0,0,0,0,7,,,,,,
1993,037,48,16382,0,0,0,0,2,0,,,,,,
1994,037,36,16380,0,0,0,0,0,8,,,,,,
1995,123,4,16346,275,112,162,1,165,14,0.4072727272727273,0.5890909090909091,32.26785659790039,12.962963104248047,29.018680572509766,36.54944610595703
1996,124,50,16372,405,147,254,4,100,0,0.362962962962963,0.6271604938271605,57.55549240112305,28.939634323120117,13.195420265197754,13.423591613769531
1997,124,49,16359,266,191,74,1,107,0,0.7180451127819549,0.2781954887218045,35.71727752685547,15.162161827087402,29.536178588867188,37.295345306396484
1998,054,70,16377,116,99,17,0,94,195,0.853448275862069,0.14655172413793102,35.53535461425781,7.352941036224365,36.29194259643555,48.89216613769531
1999,034,13,16379,0,0,0,0,0,0,,,,,,
2000,123,11,16372,41,37,3,1,56,0,0.9024390243902439,0.07317073170731707,58.64864730834961,36.66666793823242,21.31329917907715,19.179738998413086
2001,124,45,16360,288,138,131,19,62,0,0.4791666666666667,0.4548611111111111,39.11231994628906,22.091602325439453,30.307775497436523,31.29500389099121
2002,106,41,16382,69,52,17,0,38,0,0.7536231884057971,0.2463768115942029,44.346153259277344,33.97058868408203,21.322580337524414,16.984481811523438
2003,034,0,16374,0,0,0,0,0,0,,,,,,
2004,106,13,16380,65,37,28,0,35,2,0.5692307692307692,0.4307692307692308,46.16216278076172,22.035715103149414,29.10020637512207,31.432235717773438
2005,106,16,16376,78,74,4,0,53,0,0.9487179487179487,0.05128205128205128,47.121620178222656,42.0,20.819171905517578,24.303993225097656
2006,038,35,16380,0,0,0,0,1,9,,,,,,
2007,116,56,16362,479,227,252,0,103,0,0.47390396659707723,0.5260960334029228,52.201908111572266,24.484127044677734,13.288423538208008,17.057199478149414
2008,124,9,16369,0,0,0,0,0,0,,,,,,
2009,037,31,16379,0,0,0,0,0,0,,,,,,
2010,038,15,16379,0,0,0,0,0,1,,,,,,
2011,124,37,16367,499,298,201,0,173,0,0.5971943887775552,0.4028056112224449,58.21616744995117,30.34328269958496,11.659234046936035,14.929012298583984
2012,106,10,16368,98,96,2,0,95,5,0.9795918367346939,0.02040816326530612,46.515625,34.0,21.59995460510254,17.229238510131836
2013,116,78,16348,541,226,315,0,113,0,0.4177449168207024,0.5822550831792976,49.77360153198242,25.242326736450195,14.07082462310791,17.530170440673828
2014,124,23,16369,52,52,0,0,157,0,1.0,0.0,56.30769348144531,,23.769926071166992,
2015,124,43,16366,276,159,114,3,100,4,0.5760869565217391,0.41304347826086957,38.339622497558594,21.377193450927734,29.491395950317383,30.964750289916992
2016,116,57,16340,277,128,143,6,206,19,0.4620938628158845,0.516245487364621,24.515625,6.70629358291626,39.963417053222656,49.13777160644531
2017,106,2,16336,103,93,8,2,67,13,0.9029126213592233,0.07766990291262135,44.04301071166992,33.5625,22.467464447021484,25.73748016357422
2018,123,34,16380,168,167,1,0,181,1,0.9940476190476191,0.005952380952380952,57.069435119628906,35.0,11.7605619430542,19.887540817260742
2019,038,20,16044,0,0,0,0,0,0,,,,,,
2020,038,77,15778,0,0,0,0,0,0,,,,,,
2021,124,8,16367,93,34,56,3,52,9,0.3655913978494624,0.6021505376344086,37.29411697387695,9.375,40.34990310668945,48.07871627807617
2022,124,74,16379,128,128,0,0,88,0,1.0,0.0,61.1875,,13.880819320678711,
2023,013,39,16366,53,33,20,0,34,35,0.6226415094339622,0.37735849056603776,39.181819915771484,8.199999809265137,43.66842269897461,62.34828567504883
2024,124,69,16370,87,53,34,0,30,11,0.6091954022988506,0.39080459770114945,39.32075500488281,10.470588684082031,37.7425537109375,44.627471923828125
2025,124,22,16378,0,0,0,0,0,0,,,,,,
2026,123,2,16381,48,41,3,4,92,0,0.8541666666666666,0.0625,56.09756088256836,35.66666793823242,25.4477481842041,25.822973251342773
2027,054,8,16384,0,0,0,0,4,9,,,,,,
2028,038,12,16380,0,0,0,0,0,20,,,,,,
2029,123,67,16357,416,156,260,0,205,86,0.375,0.625,57.221153259277344,28.13437271118164,12.855300903320312,12.935664176940918
2030,123,72,16357,374,117,257,0,205,152,0.31283422459893045,0.6871657754010695,51.304840087890625,29.48573112487793,18.301753997802734,14.199132919311523
2031,123,43,16364,285,137,140,8,119,6,0.4807017543859649,0.49122807017543857,38.61678695678711,26.382143020629883,27.70271110534668,24.483457565307617
2032,123,26,16369,30,25,5,0,63,2,0.8333333333333334,0.16666666666666666,56.560001373291016,32.0,27.459697723388672,21.978363037109375
2033,124,40,16360,110,80,30,0,77,0,0.7272727272727273,0.2727272727272727,38.20000076293945,7.933333396911621,37.068702697753906,52.212196350097656
2034,124,48,16367,52,24,28,0,68,11,0.46153846153846156,0.5384615384615384,48.20833206176758,5.857142925262451,50.20479202270508,53.13137435913086
2035,116,48,16340,5,0,5,0,0,0,0.0,1.0,,27.700000762939453,,10.192031860351562
2036,124,54,16369,831,393,438,0,165,0,0.4729241877256318,0.5270758122743683,49.427650451660156,29.645471572875977,14.88570785522461,16.191232681274414
2037,116,54,16373,266,82,184,0,45,0,0.3082706766917293,0.6917293233082706,60.55487823486328,27.725543975830078,14.125889778137207,14.999552726745605
2038,013,56,16384,389,153,223,13,100,5,0.39331619537275064,0.5732647814910026,50.436275482177734,32.396488189697266,12.474963188171387,13.085762977600098
2039,124,11,16368,55,32,23,0,64,2,0.5818181818181818,0.41818181818181815,36.25,12.17391300201416,43.99427032470703,42.358089447021484
2040,123,38,16362,56,24,32,0,91,2,0.42857142857142855,0.5714285714285714,37.125,6.6875,48.98872756958008,45.63163757324219
2041,034,9,16375,0,0,0,0,15,0,,,,,,
2042,037,63,16374,0,0,0,0,0,0,,,,,,
2043,123,74,16354,48,19,23,6,60,21,0.3958333333333333,0.4791666666666667,58.6315803527832,9.913043022155762,22.700990676879883,47.586883544921875
2044,124,28,16363,60,40,20,0,59,2,0.6666666666666666,0.3333333333333333,41.349998474121094,7.449999809265137,50.68653869628906,59.85491180419922
2045,054,61,16379,293,54,239,0,126,390,0.18430034129692832,0.8156996587030717,53.74074172973633,29.94700050354004,15.65086555480957,14.607263565063477
2046,124,42,16370,681,284,397,0,154,0,0.4170337738619677,0.5829662261380323,53.84342575073242,29.088790893554688,15.775428771972656,16.561290740966797
2047,124,31,16354,188,133,55,0,103,0,0.7074468085106383,0.2925531914893617,34.87969970703125,12.618182182312012,32.02248764038086,41.61206817626953
2048,037,43,16384,0,0,0,0,0,4,,,,,,
2049,054,11,16383,0,0,0,0,0,0,,,,,,
2050,013,75,16376,46,16,18,12,9,41,0.34782608695652173,0.391304347826087,35.0,11.333333015441895,43.89118576049805,51.26325607299805
2051,034,77,16384,0,0,0,0,0,0,,,,,,
2052,054,59,16379,157,143,14,0,120,214,0.910828025477707,0.08917197452229299,35.706295013427734,12.571428298950195,31.5174617767334,35.129783630371094
2053,038,42,16342,0,0,0,0,0,6,,,,,,
2054,106,63,16383,152,131,21,0,52,0,0.8618421052631579,0.13815789473684212,42.692115783691406,28.214284896850586,13.474957466125488,12.903955459594727
2055,054,19,16384,0,0,0,0,10,103,,,,,,
2056,116,60,16371,271,133,138,0,103,0,0.4907749077490775,0.5092250922509225,53.27067565917969,28.75241470336914,13.796225547790527,15.272750854492188
2057,037,78,16381,0,0,0,0,7,0,,,,,,
2058,038,77,16270,0,0,0,0,4,22,,,,,,
2059,116,3,16382,0,0,0,0,0,0,,,,,,
2060,034,15,16381,0,0,0,0,0,0,,,,,,
2061,038,60,16375,0,0,0,0,1,0,,,,,,
2062,123,3,16363,91,67,24,0,54,0,0.7362637362637363,0.26373626373626374,62.74626922607422,31.65972137451172,12.81221866607666,11.390238761901855
2063,034,63,16367,0,0,0,0,2,0,,,,,,
2064,013,44,16368,34,20,14,0,22,52,0.5882352941176471,0.4117647058823529,43.45000076293945,9.428571701049805,42.76750564575195,57.062400817871094
2065,106,41,16367,181,155,26,0,62,0,0.856353591160221,0.143646408839779,36.01881790161133,27.730770111083984,10.638636589050293,11.524489402770996
2066,038,78,15810,0,0,0,0,0,0,,,,,,
2067,037,46,16372,0,0,0,0,0,0,,,,,,
2068,054,72,16372,468,79,389,0,53,199,0.16880341880341881,0.8311965811965812,58.44303894042969,28.950942993164062,15.910993576049805,15.09988021850586
2069,034,70,16383,0,0,0,0,22,0,,,,,,
2070,054,77,16369,362,65,297,0,84,389,0.17955801104972377,0.8204419889502762,60.5359001159668,28.86026954650879,13.444271087646484,13.045172691345215
2071,123,78,16349,152,130,22,0,147,4,0.8552631578947368,0.14473684210526316,57.157691955566406,27.590909957885742,13.285555839538574,14.088759422302246
2072,038,68,16377,0,0,0,0,4,0,,,,,,
2073,013,45,16192,360,170,189,1,162,13,0.4722222222222222,0.525,49.515682220458984,32.68254089355469,23.579072952270508,25.13018226623535
2074,038,0,16380,0,0,0,0,0,0,,,,,,
2075,034,50,16378,0,0,0,0,7,0,,,,,,
2076,106,55,16379,110,101,9,0,23,0,0.9181818181818182,0.08181818181818182,45.62871170043945,31.55555534362793,16.04078483581543,16.868581771850586
2077,034,4,16360,0,0,0,0,0,0,,,,,,
2078,038,71,16349,0,0,0,0,7,0,,,,,,
2079,116,22,16352,9,0,9,0,0,0,0.0,1.0,,23.94444465637207,,12.996116638183594
2080,013,59,16167,375,145,215,15,36,12,0.38666666666666666,0.5733333333333334,43.654598236083984,31.867441177368164,12.836469650268555,12.232449531555176
2081,106,23,16364,61,56,5,0,47,3,0.9180327868852459,0.08196721311475409,44.70833206176758,45.400001525878906,19.315935134887695,25.320941925048828
2082,037,40,16379,0,0,0,0,1,1,,,,,,
2083,054,36,16350,52,13,39,0,175,433,0.25,0.75,34.61538314819336,31.78632354736328,10.587105751037598,11.587303161621094
2084,054,58,16379,87,66,21,0,49,139,0.7586206896551724,0.2413793103448276,32.10606002807617,5.61904764175415,40.86393737792969,59.08304977416992
2085,106,18,16374,42,34,8,0,30,5,0.8095238095238095,0.19047619047619047,50.088233947753906,20.0,29.294445037841797,31.917049407958984
2086,038,18,15956,0,0,0,0,0,0,,,,,,
2087,054,71,16376,282,182,100,0,211,284,0.6453900709219859,0.3546099290780142,44.656593322753906,25.934999465942383,20.109567642211914,19.297121047973633
2088,034,2,16363,0,0,0,0,0,0,,,,,,
2089,106,42,16380,59,39,17,3,15,0,0.6610169491525424,0.288135593220339,45.38461685180664,10.0,26.212787628173828,35.40693664550781
2090,013,55,16221,406,181,220,5,106,14,0.4458128078817734,0.541871921182266,45.798343658447266,33.32613754272461,16.72407341003418,17.156593322753906
2091,123,27,16356,304,126,176,2,149,19,0.4144736842105263,0.5789473684210527,33.56349182128906,17.68181800842285,28.363262176513672,32.130367279052734
2092,106,32,16209,79,73,6,0,51,0,0.9240506329113924,0.0759493670886076,46.25342559814453,38.0,20.474109649658203,19.28165626525879
2093,124,7,16364,0,0,0,0,5,0,,,,,,
2094,013,64,16262,392,184,183,25,42,0,0.46938775510204084,0.46683673469387754,46.500274658203125,28.89982032775879,11.24400520324707,11.08873462677002
2095,123,62,16371,296,152,106,38,158,0,0.5135135135135135,0.3581081081081081,57.58794021606445,27.37169647216797,11.327604293823242,10.993878364562988
2096,106,60,16384,30,25,5,0,12,3,0.8333333333333334,0.16666666666666666,54.91999816894531,17.600000381469727,38.856178283691406,46.55086898803711
2097,116,12,15961,111,80,31,0,57,0,0.7207207207207207,0.27927927927927926,41.33333206176758,24.629032135009766,12.722424507141113,10.738699913024902
2098,054,59,16383,139,79,60,0,22,94,0.5683453237410072,0.4316546762589928,38.518985748291016,25.516666412353516,33.870113372802734,27.78915023803711
2099,013,43,16342,253,197,53,3,181,27,0.7786561264822134,0.20948616600790515,43.29441452026367,21.075471878051758,29.87024688720703,31.546783447265625
2100,013,71,16157,372,154,205,13,120,58,0.41397849462365593,0.5510752688172043,45.17153549194336,34.3227653503418,18.293724060058594,18.713701248168945
2101,054,36,16343,290,19,271,0,129,301,0.06551724137931035,0.9344827586206896,33.605262756347656,29.515377044677734,13.654958724975586,13.496245384216309
2102,034,78,16382,0,0,0,0,0,0,,,,,,
2103,054,17,16374,0,0,0,0,52,274,,,,,,
2104,038,56,15893,0,0,0,0,0,0,,,,,,
2105,116,75,16353,464,153,311,0,119,0,0.3297413793103448,0.6702586206896551,42.75436019897461,22.8585205078125,19.59170150756836,20.43973159790039
2106,106,55,16377,0,0,0,0,8,0,,,,,,
2107,034,15,16383,0,0,0,0,2,0,,,,,,
2108,038,35,16379,0,0,0,0,0,0,,,,,,
2109,116,61,16356,328,170,158,0,103,0,0.5182926829268293,0.4817073170731707,51.67205810546875,26.666664123535156,14.136077880859375,16.635297775268555
2110,037,41,16384,0,0,0,0,0,0,,,,,,
2111,037,1,16384,0,0,0,0,13,55,,,,,,
2112,034,59,16383,0,0,0,0,0,0,,,,,,
2113,124,62,16360,279,138,141,0,178,0,0.4946236559139785,0.5053763440860215,64.03260803222656,31.312057495117188,14.886700630187988,15.281076431274414
2114,013,60,16361,221,154,35,32,187,27,0.6968325791855203,0.1583710407239819,42.58116912841797,25.685714721679688,26.98601722717285,34.40459442138672
2115,106,9,16265,219,162,57,0,38,2,0.7397260273972602,0.2602739726027397,39.871402740478516,29.88596534729004,12.61021614074707,10.631566047668457
2116,038,61,15890,0,0,0,0,0,0,,,,,,
2117,034,65,16383,0,0,0,0,4,0,,,,,,
2118,116,35,16375,327,105,222,0,71,15,0.3211009174311927,0.6788990825688074,50.32221984863281,23.34947395324707,17.101768493652344,17.528268814086914
2119,013,34,16382,321,97,185,39,51,4,0.30218068535825543,0.5763239875389408,51.35567092895508,34.85135269165039,28.99785614013672,20.444948196411133
2120,013,55,16153,461,255,192,14,187,17,0.5531453362255966,0.4164859002169197,48.56535720825195,32.84678649902344,16.348196029663086,18.644411087036133
2121,013,38,16261,452,185,232,35,143,12,0.4092920353982301,0.5132743362831859,48.079097747802734,29.366378784179688,10.950698852539062,10.351293563842773
2122,124,30,16380,204,129,75,0,124,0,0.6323529411764706,0.36764705882352944,63.2080078125,27.018890380859375,12.311930656433105,11.775436401367188
2123,124,3,16373,283,113,170,0,92,0,0.3992932862190813,0.6007067137809188,63.25959014892578,28.188236236572266,12.929250717163086,12.188323974609375
2124,123,41,16346,69,69,0,0,181,5,1.0,0.0,61.77536392211914,,23.375839233398438,
2125,038,1,16378,0,0,0,0,0,0,,,,,,
2126,123,61,16373,290,267,13,10,275,0,0.9206896551724137,0.04482758620689655,54.1602668762207,32.56410217285156,10.739385604858398,11.051812171936035
2127,123,40,16362,136,87,45,4,99,3,0.6397058823529411,0.33088235294117646,34.68965530395508,9.822221755981445,34.66722869873047,35.163822174072266
2128,123,17,16367,425,148,277,0,161,17,0.34823529411764703,0.6517647058823529,49.533782958984375,29.24187660217285,20.7150821685791,18.733976364135742
2129,123,68,16354,379,165,214,0,242,129,0.43535620052770446,0.5646437994722955,59.465660095214844,29.10825538635254,11.93791389465332,13.43586254119873
2130,124,6,16365,63,23,39,1,17,0,0.36507936507936506,0.6190476190476191,32.130435943603516,8.35897445678711,41.24734878540039,48.943790435791016
2131,034,8,16374,0,0,0,0,34,0,,,,,,
2132,116,67,16382,107,103,4,0,61,0,0.9626168224299065,0.037383177570093455,51.98705291748047,28.125,10.84780216217041,12.242576599121094
2133,106,59,16384,23,21,2,0,16,1,0.9130434782608695,0.08695652173913043,52.42856979370117,20.0,39.810611724853516,40.00733184814453
2134,123,2,16359,157,95,62,0,71,0,0.6050955414012739,0.39490445859872614,63.15965270996094,29.224462509155273,13.79465103149414,11.532670974731445
2135,037,29,16384,0,0,0,0,2,7,,,,,,
2136,054,46,16382,185,92,92,1,65,49,0.4972972972972973,0.4972972972972973,37.005435943603516,23.244565963745117,29.896787643432617,24.445110321044922
2137,038,15,16377,0,0,0,0,0,0,,,,,,
2138,123,47,16381,290,153,137,0,215,76,0.5275862068965518,0.4724137931034483,59.91558074951172,28.642335891723633,12.188863754272461,12.904179573059082
2139,054,42,16381,170,73,86,11,47,67,0.4294117647058823,0.5058823529411764,35.97260284423828,17.220930099487305,32.57841873168945,31.00687599182129
2140,106,74,16372,0,0,0,0,0,0,,,,,,
2141,013,27,16345,149,124,17,8,137,14,0.8322147651006712,0.11409395973154363,48.24193572998047,14.352941513061523,35.09786605834961,44.89704513549805
2142,013,21,16232,405,204,173,28,188,11,0.5037037037037037,0.4271604938271605,44.91380310058594,33.969173431396484,18.128490447998047,17.944311141967773
2143,106,59,16381,65,44,17,4,35,22,0.676923076923077,0.26153846153846155,39.34090805053711,5.411764621734619,48.76607894897461,56.34810256958008
2144,106,64,16384,56,50,6,0,37,0,0.8928571428571429,0.10714285714285714,48.31999969482422,38.0,21.741355895996094,20.42754554748535
