step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
2033,124,40,32726,0.8303795147589073,336,572,304,268,32,0.5033112582781457,0.5314685314685315,0.9047619047619048,0.6696035242290749,1.7023809523809523,267,28,1
2034,124,48,32728,0.7873075042776827,204,333,183,150,21,0.5169491525423728,0.5495495495495496,0.8970588235294118,0.6815642458100558,1.6323529411764706,136,12,14
2035,116,48,32703,0.8759746812219062,475,433,281,152,194,0.4481658692185008,0.648960739030023,0.5915789473684211,0.6189427312775331,0.911578947368421,152,169,0
2036,124,54,32719,0.831015617836731,983,1784,958,826,25,0.5295743504698729,0.5369955156950673,0.9745676500508647,0.6924466931694977,1.8148524923702951,826,25,0
2037,116,54,32716,0.8871805844235237,631,592,394,198,237,0.4752714113389626,0.6655405405405406,0.624405705229794,0.6443172526573998,0.9381933438985737,197,234,1
2038,013,56,32525,0.8900845503458877,652,767,441,326,211,0.450920245398773,0.5749674054758801,0.6763803680981595,0.6215644820295984,1.1763803680981595,304,210,22
2039,124,11,32732,0.8305328119271661,121,185,85,100,36,0.38461538461538464,0.4594594594594595,0.7024793388429752,0.5555555555555556,1.5289256198347108,79,35,21
2040,123,38,32733,0.808480738093056,450,710,312,398,138,0.36792452830188677,0.4394366197183099,0.6933333333333334,0.5379310344827586,1.5777777777777777,395,127,3
2041,034,9,32758,0.9174552781000062,0,4,0,4,0,0.0,0.0,nan,0.0,nan,4,0,0
2042,037,63,32749,0.8480564292039452,615,506,130,376,485,0.1311806256306761,0.25691699604743085,0.21138211382113822,0.231935771632471,0.8227642276422764,376,485,0
2043,123,74,32716,0.9099217508252843,776,902,500,402,276,0.4244482173174873,0.5543237250554324,0.6443298969072165,0.5959475566150179,1.1623711340206186,402,268,0
2044,124,28,32739,0.7891200097742753,205,335,184,151,21,0.5168539325842697,0.5492537313432836,0.8975609756097561,0.6814814814814815,1.6341463414634145,140,14,11
2045,054,61,32753,0.8193447928434037,1284,1498,1089,409,195,0.6432368576491435,0.7269692923898531,0.8481308411214953,0.7828900071890726,1.1666666666666667,406,195,3
2046,124,42,32741,0.8776152225038942,820,1432,793,639,27,0.5435229609321454,0.5537709497206704,0.9670731707317073,0.7042628774422736,1.7463414634146341,639,26,0
2047,124,31,32719,0.84125431706348,469,828,429,399,40,0.4942396313364055,0.5181159420289855,0.9147121535181236,0.661526599845798,1.7654584221748402,396,40,3
2048,037,43,32764,0.7755463313392749,1837,1921,1498,423,339,0.6628318584070797,0.7798021863612702,0.8154599891126837,0.7972325705162321,1.0457267283614589,423,339,0
2049,054,11,32767,0.9883114108706931,702,872,619,253,83,0.6481675392670158,0.7098623853211009,0.8817663817663818,0.7865311308767471,1.2421652421652423,253,83,0
2050,013,75,32735,0.8509851840537651,416,410,212,198,204,0.34527687296416937,0.5170731707317073,0.5096153846153846,0.513317191283293,0.9855769230769231,191,184,7
2051,034,77,32767,0.8837549974059267,0,3,0,3,0,0.0,0.0,nan,0.0,nan,3,0,0
2052,054,59,32758,0.0,1038,1089,814,275,224,0.61995430312262,0.7474747474747475,0.7842003853564548,0.765397273154678,1.0491329479768785,275,218,0
2053,038,42,32718,0.8760315422703099,28,14,10,4,18,0.3125,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.5,3,11,1
2054,106,63,32767,0.8894009216589862,176,210,158,52,18,0.6929824561403509,0.7523809523809524,0.8977272727272727,0.8186528497409327,1.1931818181818181,52,18,0
2055,054,19,32768,0.919952392578125,1469,2289,1333,956,136,0.5496907216494845,0.582350371341197,0.9074200136147039,0.7094199042043641,1.5582028590878148,594,136,362
2056,116,60,32677,0.8520366006671359,600,412,284,128,316,0.3901098901098901,0.6893203883495146,0.47333333333333333,0.5612648221343873,0.6866666666666666,128,311,0
2057,037,78,32737,0.8268320249259248,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
2058,038,77,32642,0.9504013234483181,590,499,415,84,175,0.615727002967359,0.8316633266533067,0.7033898305084746,0.7621671258034894,0.8457627118644068,82,175,2
2059,116,3,32703,0.922056080481913,128,72,44,28,84,0.28205128205128205,0.6111111111111112,0.34375,0.44,0.5625,28,80,0
2060,034,15,32763,0.8769343466715502,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
